lambda_rel,doc_name,domain,question,layout_retrieved,gt,first_hit_rank,recall
0.5,NYSE_CVX_2021,Financial report,Where are Chevron's corporate headquarters located?,"[8131, 8132, 7680, 7600, 7668, 7682, 7665, 7669, 7601, 7877]",[8133],Not Found,0.0
0.5,NYSE_CVX_2021,Financial report,By how much did the company's net proved reserves of natural gas change from 2019 to 2021?,"[7402, 7468, 8025, 8000, 8085, 8047, 7190, 7469, 7401, 7697]","[8000, 7998]",4,0.5
0.5,NYSE_CVX_2021,Financial report,What was the net income attributable to Chevron Corporation for the year 2021?,"[7599, 7601, 7430, 7431, 7837, 7701, 7769, 7815, 7770, 7661]",[7391],Not Found,0.0
0.5,NYSE_CVX_2021,Financial report,What is the brief summary of page 43 in the document?,"[2651, 4072, 18741, 11018, 10718, 9077, 16753, 5616, 19179, 63]","[7555, 7556]",Not Found,0.0
0.5,NYSE_BRK-A_2021,Financial report,"Did the revenues for the manufacturing, service, and retailing businesses of K-47 increase from 2020 to 2021?","[4171, 4217, 4200, 4201, 4174, 5247, 4188, 4230, 4139, 4203]","[4688, 4686]",Not Found,0.0
0.5,NYSE_BRK-A_2021,Financial report,What was the percentage change in pre-tax earnings for K-47's service and retailing businesses from 2019 to 2020?,"[4195, 4203, 4174, 4180, 4201, 4213, 4231, 4136, 4188, 4153]",[4028],Not Found,0.0
0.5,NYSE_BRK-A_2021,Financial report,What is the total number of leased properties across the non-U.S. Manufacturing segment?,"[2646, 2936, 2503, 2438, 2499, 2648, 3971, 2647, 2930, 2452]","[3963, 3971]",7,0.5
0.5,NYSE_BRK-A_2021,Financial report,What was the dividend income of the company for the year 2021?,"[3408, 4071, 4074, 7661, 17806, 12666, 17818, 17887, 8840, 7850]",[4071],2,1.0
0.5,NYSE_BRK-A_2021,Financial report,What is the total Facility Net Capacity for all energy sources listed in the company's report?,"[3963, 3964, 1817, 4113, 7507, 7192, 10207, 4813, 10305, 7494]",[3963],1,1.0
0.5,NYSE_BRK-A_2021,Financial report,"Who has served the longest in their current position at the Registrant, and since when?","[3977, 5203, 6043, 6044, 6053, 143, 4705, 6047, 16649, 3976]",[3977],1,1.0
0.5,NYSE_BRK-A_2021,Financial report,What was the total revenue of Berkshire Hathaway Inc. in 2021?,"[4379, 3996, 4207, 4723, 4337, 4721, 4343, 4339, 4722, 3999]","[4377, 4378]",Not Found,0.0
0.5,NYSE_CRM_2020,Financial report,Explain how the company managed the net cash provided by financing activities in fiscal 2020.,"[6475, 6476, 6469, 19273, 5412, 19031, 6467, 6472, 5401, 6470]","[6475, 6462]",1,0.5
0.5,NYSE_CRM_2020,Financial report,Has Salesforce provided any solutions free of charge during the COVID-19 crisis?,"[6028, 6024, 13837, 6023, 10033, 11078, 14461, 18855, 11344, 14686]",[6023],4,1.0
0.5,NYSE_CRM_2020,Financial report,By how much did total stockholders' equity for the company increase from 2016 to 2020?,"[2697, 6594, 6609, 2029, 15359, 15240, 7598, 2696, 17816, 7564]",[6594],2,1.0
