lambda_rel,doc_name,domain,question,layout_retrieved,gt,first_hit_rank,recall
0.5,Guide-for-international-students-web,Guidebook,Where did Terry Tan study the foundation course before he progressed to NTU?,"[13272, 13274, 13271, 13269, 13273, 17412, 13140, 13288, 14121, 13073]","[13273, 13267]",5,0.5
0.5,Guide-for-international-students-web,Guidebook,How much time does it take from clifton campus to the city centre by bus? Your answer should be formatted as 'xx mins'.,"[13314, 13477, 13309, 13316, 13313, 13318, 13461, 13463, 13476, 13458]",[13477],2,1.0
0.5,COSTCO_2021_10K,Financial report,What is common equity  for COSTCO in FY2021? ,"[517, 515, 13447, 6771, 9515, 513, 227, 7154, 504, 224]",[513],6,1.0
0.5,COSTCO_2021_10K,Financial report,What is total long-term Liabilities for COSTCO in FY 2021? Anwser in millions,"[6020, 12311, 7154, 11453, 12229, 10965, 7763, 7764, 10858, 549]",[513],Not Found,0.0
0.5,COSTCO_2021_10K,Financial report,what is EBITDA  for costco in FY2021?,"[7524, 14978, 8984, 685, 9211, 11993, 5249, 12693, 8773, 7821]","[505, 515, 517]",Not Found,0.0
0.5,COSTCO_2021_10K,Financial report,what is long-term debt of  Costco in FY 2021? Anwser in millions.,"[673, 513, 12331, 630, 7391, 319, 2646, 7306, 10545, 12242]","[513, 629, 630, 632, 633, 634]",2,0.33
0.5,COSTCO_2021_10K,Financial report,what is total debt of COSTCO in FY 2021?Answer in millions.,"[505, 12388, 673, 10777, 10374, 10965, 10779, 11776, 6940, 7462]","[513, 629, 630, 632, 633, 634]",Not Found,0.0
0.5,COSTCO_2021_10K,Financial report,what is total debt to EBITDA ratio of COSTCO in FY2021?round your answer to three decimal places.,"[19497, 5087, 8776, 8983, 9767, 5109, 19448, 9992, 19450, 9900]","[513, 515, 517, 505, 629, 630, 632, 633, 634]",Not Found,0.0
0.5,COSTCO_2021_10K,Financial report,what is total liabilities for COSTCO in FY 2021?Answer in millions.,"[10965, 12388, 505, 10374, 12049, 673, 12048, 11439, 11776, 11321]",[513],Not Found,0.0
0.5,COSTCO_2021_10K,Financial report,what is Long-term Debt to Total Liabilities for COSTCO in FY2021? Round your answer to two decimal places.,"[9525, 9521, 10965, 906, 12331, 626, 12716, 7817, 7542, 505]","[513, 629, 630, 632, 633, 634]",Not Found,0.0
0.5,COSTCO_2021_10K,Financial report,what is current liabilities to total liabilities for COSTCO in FY2021? Round your answer to three decimal places.,"[12716, 7542, 7462, 7185, 11321, 12697, 6803, 12403, 12397, 614]",[513],Not Found,0.0
0.5,COSTCO_2021_10K,Financial report,What is total liabilities for costco in FY 2021?,"[673, 11708, 376, 513, 505, 11438, 515, 391, 7449, 224]","[505, 513]",4,1.0
0.5,COSTCO_2021_10K,Financial report,"what is total debt to total assets  for costco in FY 2021?

","[513, 505, 10617, 376, 12048, 10965, 12388, 5103, 11955, 7811]","[513, 629, 630, 632, 633, 634]",1,0.17
0.5,COSTCO_2021_10K,Financial report,what is Operating cash flow to Current Liabilitiesfor COSTCO in FY2021? Round your answer to three decimal places.,"[517, 11475, 635, 436, 12066, 11751, 3580, 10720, 12427, 922]","[513, 515, 517]",1,0.33
0.5,COSTCO_2021_10K,Financial report,How much shares did COSTCO repurchase in FY2021?,"[515, 517, 642, 505, 376, 441, 234, 12367, 11708, 375]","[441, 427]",6,0.5
0.5,COSTCO_2021_10K,Financial report,"How much did COSTCO spend on repurchasing of common stock in FY2021?Answer in millions.
","[642, 643, 515, 517, 372, 438, 441, 645, 7391, 606]","[441, 427]",7,0.5
0.5,COSTCO_2021_10K,Financial report,What does Costco rely heavily on for its financial performance in FY2021?,"[505, 673, 10363, 391, 376, 5051, 513, 725, 7462, 11977]",[282],Not Found,0.0
0.5,COSTCO_2021_10K,Financial report,How many membership warehouses did COSTCO operate at 2021?,"[523, 505, 234, 12716, 673, 1589, 5120, 6828, 1423, 4826]",[360],Not Found,0.0
0.5,D19-1539,Academic paper,What training data were used for the models in this study?,"[6527, 6554, 187, 5927, 31, 5930, 6069, 5926, 6534, 6053]","[6530, 6519]",Not Found,0.0
0.5,D19-1539,Academic paper,Which training data size from the Common Crawl resulted in the highest average accuracy across all GLUE tasks?,"[6555, 6547, 6552, 6473, 6554, 6530, 6197, 6083, 6511, 6491]",[6554],5,1.0
0.5,D19-1539,Academic paper,How does the CNN Base model's performance on the SST-2 task compare to the OpenAI GPT?,"[6527, 8508, 6529, 6398, 6138, 8513, 6298, 1394, 6274, 5926]","[6516, 6527]",1,0.5
0.5,D19-1539,Academic paper,Which model has the highest test F1 score according to Table 4?,"[6533, 6405, 6527, 6534, 6529, 6070, 6195, 6516, 6520, 6069]","[6524, 6534]",4,0.5
0.5,D19-1539,Academic paper,What loss function achieved the highest average performance according to Table 5?,"[5926, 12675, 10882, 6547, 6188, 6548, 6202, 6194, 6506, 8933]","[6538, 6527]",Not Found,0.0
0.5,D19-1539,Academic paper,What is the purpose of the combination (comb) layers in Figure 2?,"[6497, 6504, 5897, 8065, 6141, 5879, 6545, 5878, 6500, 5934]",[6497],1,1.0
0.5,D19-1539,Academic paper,Are all authors from the same affilation?,"[10911, 7461, 1674, 12003, 9634, 5238, 14445, 6340, 10587, 9638]",[6471],Not Found,0.0
0.5,C18-1117,Academic paper,What is one limitation of using Google Ngrams for studying semantic shifts?,"[27, 25, 10, 102, 59, 33, 37, 74, 24, 18]","[25, 15]",2,0.5
0.5,C18-1117,Academic paper,What is the document title?,"[10350, 11045, 7168, 7178, 7906, 8238, 540, 10871, 12389, 3]",[0],Not Found,0.0
0.5,D18-1334,Academic paper,Has the gender-informed NMT system shown consistent improvements over the baseline system?,"[6298, 6274, 6282, 6280, 6290, 6245, 6250, 6252, 6297, 6281]","[6298, 6287]",1,0.5
0.5,D18-1334,Academic paper,How many language pairs are included in the datasets compiled for the research?,"[6554, 6272, 5964, 172, 10089, 173, 6266, 161, 181, 6180]",[6245],Not Found,0.0
0.5,D18-1334,Academic paper,How many more annotated parallel sentences does the language pair EN-DA have compared to the EN-RO pair?,"[6265, 6282, 6272, 6281, 17823, 19595, 5993, 16035, 15666, 14787]","[6265, 6251]",1,0.5
0.5,D18-1360,Academic paper,What is the original figure number associated with the automatically generated knowledge graph?,"[6469, 6419, 6402, 6417, 6423, 6386, 6420, 133, 6418, 5989]",[6380],Not Found,0.0
0.5,D18-1360,Academic paper,What is the performance score for Entity Recognition when multitasked with Coreference Resolution?,"[6409, 6348, 6408, 6434, 6326, 6345, 6436, 6423, 6407, 6334]",[6409],1,1.0
0.5,D18-1360,Academic paper,Which model has the highest F1 score for entity recognition on the Test set?,"[6405, 6534, 6533, 6527, 5930, 6069, 5938, 6080, 6529, 5927]",[6406],Not Found,0.0
0.5,D18-1360,Academic paper,Which model achieved the highest F1 score in span identification?,"[5930, 6527, 5935, 6533, 5927, 6420, 6412, 6534, 6405, 5940]",[6420],6,1.0
0.5,D18-1360,Academic paper,What is the document title?,"[11045, 10350, 7178, 7168, 7906, 540, 8238, 10871, 11092, 12389]",[6317],Not Found,0.0
0.5,D18-1003,Academic paper,What method is used by the model to aggregate individual article credibility scores for a single claim?,"[15119, 6086, 14870, 5865, 5894, 6196, 5959, 15120, 6416, 6444]","[5882, 5903]",Not Found,0.0
0.5,D18-1003,Academic paper,How many total claims are reported by Snopes according to Table 1?,"[5933, 5922, 5927, 5926, 5935, 5949, 5920, 5934, 7353, 5932]",[5915],Not Found,0.0
0.5,D18-1003,Academic paper,What is the percentage of unverified claims out of the total claims for the SE dataset?,"[5915, 5921, 5926, 6511, 5864, 17745, 7420, 10101, 168, 5861]",[5915],1,1.0
0.5,D18-1003,Academic paper,Which configuration has the highest Macro Accuracy according to Table 5?,"[5927, 5944, 8045, 6195, 13764, 7427, 12311, 10627, 5930, 8133]",[5944],2,1.0
0.5,D18-1003,Academic paper,"In Figure 2b, which two groups of news sources does DeClarE differentiate between?","[5949, 5954, 5952, 5947, 5938, 5940, 5914, 13470, 5951, 5857]",[5952],3,1.0
0.5,D18-1003,Academic paper,How many figures are there in this paper?,"[154, 160, 5541, 15408, 3013, 7908, 2940, 1248, 14191, 7125]","[5952, 5878]",Not Found,0.0
0.5,D18-1034,Academic paper,Does the method described project word embeddings into a shared space for translation?,"[6084, 5994, 6006, 35, 11078, 5987, 6007, 6139, 6503, 12533]",[6007],7,1.0
0.5,D18-1034,Academic paper,Why does the model not perform as well on German compared to Spanish and Dutch?,"[6066, 6069, 6065, 5996, 163, 6079, 191, 141, 185, 6078]",[6066],1,1.0
0.5,D18-1034,Academic paper,What is the highest NER F1 score reported for Spanish using the models presented?,"[187, 6069, 5930, 172, 6534, 6420, 6527, 6533, 5927, 6405]",[6069],2,1.0
0.5,D18-1034,Academic paper,Which model achieved the highest F1 score on the Uyghur Unsequestered Set according to Table 3?,"[6083, 5987, 6080, 6195, 6081, 6534, 6533, 9453, 3150, 6084]",[6080],3,1.0
0.5,D18-1034,Academic paper,Why might the model use both word-level and character-level embeddings as inputs?,"[35, 172, 39, 6045, 44, 173, 197, 102, 160, 170]",[6035],Not Found,0.0
0.5,D18-1034,Academic paper,How many references are there in the paper?,"[5990, 9, 6091, 11650, 9075, 14371, 1757, 99, 6423, 7449]","[6100, 6101, 6102, 6103, 6104, 6105]",Not Found,0.0
0.5,D18-1287,Academic paper,How does the model generate the panorama IP that is used for goal prediction?,"[6139, 6143, 16136, 3474, 6138, 8431, 17807, 4761, 18056, 19039]",[6138],5,1.0
0.5,D18-1287,Academic paper,What category has the highest count in the CHAI corpus according to Table 2?,"[6180, 6165, 2646, 17584, 11307, 7427, 5944, 11440, 13766, 17555]",[6180],1,1.0
0.5,D18-1287,Academic paper,What is the mean goal prediction error for instructions with spatial relations present?,"[6200, 6201, 6202, 6188, 6106, 6107, 11640, 8418, 8064, 9395]",[6180],Not Found,0.0
0.5,D18-1287,Academic paper,What is the total number of paragraphs in the LANI dataset?,"[6165, 6188, 6554, 6195, 183, 6180, 5927, 3330, 6061, 8144]",[6165],1,1.0
0.5,D18-1287,Academic paper,How many more mean actions per instruction does the CHAI dataset have compared to the LANI dataset?,"[6165, 6188, 6180, 6184, 6195, 6110, 6197, 6115, 6121, 6122]",[6165],1,1.0
0.5,C18-1182,Academic paper,"In Figure 4, what is the function of the components marked as 'Word LSTM-B' and 'Word LSTM-F'?","[160, 6035, 157, 156, 154, 146, 168, 6061, 5878, 181]","[168, 178]",7,0.5
0.5,C18-1182,Academic paper,"According to Figure 3, what is the sequence followed to generate the final labels for Named Entity Recognition?","[157, 6035, 7909, 173, 178, 6469, 160, 6497, 6115, 5873]","[168, 157]",1,0.5
0.5,C18-1182,Academic paper,"According to Figure 1, how is each word in a sentence processed before being input to the LSTM layers?","[5878, 157, 168, 160, 6477, 6035, 146, 6142, 178, 154]","[146, 134]",7,0.5
0.5,C18-1182,Academic paper,What is the purpose of the bidirectional LSTM layers (Char LSTM-B and Char LSTM-F) in the neural network in Figure 2?,"[168, 160, 157, 6035, 6142, 146, 5877, 5878, 6348, 6477]","[146, 157]",3,1.0
0.5,C18-1182,Academic paper,Are the authors of the paper affiliated to the same institution?,"[504, 79, 17326, 8943, 11907, 18809, 14025, 17883, 19297, 14471]",[107],Not Found,0.0
0.5,FBS_S_ES_Public,Government,What are the primary concerns addressed by Bureau Objective 1.3?,"[9642, 9646, 9378, 9552, 9368, 9144, 9381, 9235, 9369, 9365]","[9880, 9879]",Not Found,0.0
0.5,FBS_S_ES_Public,Government,How does the Bureau plan to mitigate the risk of not seeking diversity?,"[9894, 19625, 8890, 9126, 8773, 19689, 8728, 9457, 19688, 9390]","[9891, 9894]",1,0.5
0.5,FBS_F_Public-Accessible,Government,Is the Bureau aiming to establish and encourage evidence-based decision-making within senior leadership?,"[8862, 8875, 8806, 19546, 11077, 8873, 9911, 8876, 8865, 9921]",[8875],2,1.0
0.5,FBS_F_Public-Accessible,Government,What is the main risk associated with Bureau Objective 1.1?,"[9324, 9326, 9633, 9634, 9632, 9335, 9631, 9322, 9377, 9325]","[8818, 8812]",Not Found,0.0
0.5,FBS_F_Public-Accessible,Government,What is the date when the document was approved for public release?,"[9694, 4243, 14607, 15001, 4116, 2054, 14345, 15041, 11330, 16764]","[8821, 8815]",Not Found,0.0
0.5,FY-2020-Agency-Financial-Report,Government,Did the Department comply with all FFMIA requirements?,"[10599, 11823, 12015, 12016, 11244, 11911, 6923, 10422, 10424, 10411]","[10593, 10599]",1,0.5
0.5,FY-2020-Agency-Financial-Report,Government,What type of analysis did the Bureau of the Comptroller and Global Financial Services perform?,"[11417, 12806, 7931, 7927, 11912, 7027, 7916, 7915, 11895, 12016]","[10593, 10599]",Not Found,0.0
0.5,FY-2020-Agency-Financial-Report,Government,How many sections does the report consist of?,"[11931, 10515, 10512, 10513, 11932, 731, 442, 640, 896, 638]","[10104, 10100, 10102]",Not Found,0.0
0.5,FY-2020-Agency-Financial-Report,Government,What does the appendices include?,"[11486, 7894, 6607, 11485, 12783, 11385, 6608, 11484, 12975, 11483]","[11393, 11386, 11396, 11421]",Not Found,0.0
0.5,DoS-Geospatial-Data-Strategy_Digital-Version_Accessible-9162021-with-Signature-page_Accessible-9222021,Government,Who is the Chief Data Officer at the Department of State?,"[8255, 11650, 10214, 19690, 9399, 10159, 9476, 11859, 7884, 6642]",[8255],1,1.0
0.5,DoS-Geospatial-Data-Strategy_Digital-Version_Accessible-9162021-with-Signature-page_Accessible-9222021,Government,By which department was the report released?,"[5975, 248, 246, 13249, 245, 6237, 5977, 7728, 8063, 11288]",[8110],Not Found,0.0
0.5,DoS-Geospatial-Data-Strategy_Digital-Version_Accessible-9162021-with-Signature-page_Accessible-9222021,Government,On which page mentions the document change history?,"[8116, 8115, 8252, 8251, 8114, 1099, 6716, 7571, 7318, 11677]",[8252],3,1.0
0.5,International-Narcotics-Control-Strategy-Report-Volume-I-FINAL-1,Government,How much did the seizures of precursor chemicals increase in Kazakhstan from 2019 to the first nine months of 2020?,"[18769, 18774, 18772, 18773, 18787, 18778, 18768, 16761, 18777, 19146]","[18768, 18778]",6,1.0
0.5,International-Narcotics-Control-Strategy-Report-Volume-I-FINAL-1,Government,What method is used in Mexico for methamphetamine production using substitute chemicals?,"[18101, 15980, 18111, 15751, 16859, 18150, 18932, 15798, 18922, 18153]","[18101, 18093]",1,0.5
0.5,International-Narcotics-Control-Strategy-Report-Volume-I-FINAL-1,Government,Has the INCB deployed regional advisors to help with the issue of synthetic drugs and precursors?,"[18163, 17680, 18148, 18164, 17935, 18017, 18018, 18159, 17679, 15835]",[18163],1,1.0
0.5,International-Narcotics-Control-Strategy-Report-Volume-I-FINAL-1,Government,Is Afghanistan the world’s largest producer of illicit opiates?,"[18170, 17103, 16022, 16325, 16982, 16213, 16238, 17978, 18279, 18323]",[18170],1,1.0
0.5,FBS_EB_29July2022_Public,Government,Is the trade policy described in Bureau Objective 2.3 worker-centered?,"[8698, 19373, 9383, 8667, 9740, 9256, 8835, 10060, 8713, 10048]","[8698, 8695]",1,0.5
0.5,FBS_IRF_Public,Government,What is the primary method mentioned for containing expenditures in the office?,"[9512, 6195, 15160, 14280, 14155, 4152, 15076, 2162, 18250, 14545]","[9276, 9271]",Not Found,0.0
0.5,FBS_IRF_Public,Government,What might hinder the U.S.'s ability to achieve strategic prevention of religious freedom violations?,"[9268, 11019, 9252, 9235, 9229, 9246, 9253, 19522, 6742, 4370]","[9268, 9262]",1,0.5
0.5,FBS_IRF_Public,Government,What specific date was the document approved?,"[14607, 15001, 9549, 9062, 9694, 8672, 9299, 17414, 8746, 11330]","[9267, 9261]",Not Found,0.0
0.5,FBS_GCJ_Public,Government,Does the GCJ (Global Criminal Justice) advise the Department and interagency on the use of transitional justice tools?,"[8906, 8935, 12644, 8907, 8955, 15537, 8958, 8940, 12567, 8949]","[8906, 8902]",1,0.5
0.5,FBS_GCJ_Public,Government,What is the purpose of the War Crimes Rewards Program implemented by the GCJ?,"[7437, 7435, 8907, 7439, 7436, 7438, 12317, 8917, 8950, 3717]",[8907],3,1.0
0.5,FBS_OES_28APR2023_PUBLIC,Government,Was the document approved before it was revised?,"[9549, 8672, 9694, 14482, 14306, 11817, 19395, 12804, 13842, 486]",[9549],1,1.0
0.5,FBS_OES_28APR2023_PUBLIC,Government,How does OES plan to mitigate the risks associated with achieving climate goals and objectives?,"[9582, 7759, 9578, 7770, 11853, 8704, 9565, 9576, 19426, 19680]",[9582],1,1.0
0.5,FBS_OES_28APR2023_PUBLIC,Government,What is the goal that the Bureau Objective 1.1 supports regarding global conservation?,"[9552, 9235, 8667, 8689, 9325, 9827, 8659, 8607, 8676, 9365]","[9562, 9564]",Not Found,0.0
0.5,FBS_CDP_Public,Government,What is the objective number of the Bureau Cross-Cutting Management Objective discussed in the text?,"[9986, 19593, 8774, 9521, 8775, 8779, 9199, 8784, 8777, 8414]","[8409, 8410, 8411, 8412]",Not Found,0.0
0.5,FBS_CDP_Public,Government,What is the page range for the 'Bureau Goals and Objectives' section?,"[9347, 8292, 9313, 8299, 8938, 10052, 19348, 19517, 8862, 8956]",[8346],Not Found,0.0
0.5,FBS_H_23FEB2022_PUBLIC-1,Government,How does Bureau Objective 2.1 support the JSP Goals overall?,"[8691, 19372, 9093, 9662, 8937, 9172, 8812, 9508, 8450, 8957]","[9089, 9093]",3,0.5
0.5,FBS_H_23FEB2022_PUBLIC-1,Government,What is the purpose of Bureau Objective 1.2?,"[9330, 9334, 9333, 9620, 9346, 8625, 9340, 9331, 9327, 9341]",[9085],Not Found,0.0
0.5,FBS_CA_03NOV2023_PUBLIC,Government,How does the Bureau plan to reduce the risk of visa fraud through their future objectives?,"[8610, 9827, 8337, 8609, 9828, 8313, 8335, 9180, 9835, 9348]","[8313, 8311]",6,0.5
0.5,FBS_CA_03NOV2023_PUBLIC,Government,What does the CA acronym stand for in the context of the document?,"[12639, 8320, 11259, 8318, 7969, 8267, 8335, 8330, 11258, 8326]",[8264],Not Found,0.0
0.5,FBS_CA_03NOV2023_PUBLIC,Government,What are the two main risks mentioned for the Management Objective Risk Consideration 1.6?,"[8341, 9534, 8776, 9769, 9391, 9857, 9768, 9205, 8785, 9986]",[8341],1,1.0
0.5,FY-2021-Agency-Financial-Report-508,Government,Does the Department serve as a payroll shared service provider for Federal agencies?,"[11333, 12730, 11335, 12095, 10669, 7223, 12731, 12355, 12010, 10594]",[12730],2,1.0
0.5,FY-2021-Agency-Financial-Report-508,Government,What solution is the Department implementing to replace legacy payroll systems?,"[11334, 12731, 11335, 7845, 11337, 9764, 7840, 11277, 11333, 12732]",[12731],2,1.0
0.5,FY-2021-Agency-Financial-Report-508,Government,Did the Unobligated Balance from Prior Year Budget Authority decrease from 2020 to 2021?,"[12053, 10353, 11743, 7482, 12367, 10934, 12415, 7159, 10318, 7481]",[12053],1,1.0
0.5,FY-2021-Agency-Financial-Report-508,Government,How many authorized positions were vacant in the division overseeing DS contracts within the Bureau of Administration?,"[12554, 12546, 7690, 12644, 12597, 7701, 11127, 11220, 7763, 7684]","[12554, 12546]",1,1.0
0.5,FBS_PM_29NOV2023_Public,Government,When was the document revised?,"[12178, 9549, 11809, 8672, 10405, 11785, 12669, 7578, 13500, 13492]",[9694],Not Found,0.0
0.5,FBS_PM_29NOV2023_Public,Government,What strategies will the Bureau use to help partners better counter non-state threats?,"[9716, 9309, 9751, 8706, 9363, 8492, 9342, 9339, 9306, 8717]","[9713, 9716]",1,0.5
0.5,JRS-EAP-Asia_06JAN2023_Public,Government,When was the document approved?,"[14607, 9549, 9062, 9299, 8672, 15868, 19474, 19480, 19470, 9694]",[19470],9,1.0
0.5,JRS-EAP-Asia_06JAN2023_Public,Government,Which institutions or agencies release the document?,"[10849, 19580, 357, 359, 14962, 15610, 17824, 17780, 13219, 12996]",[19456],Not Found,0.0
0.5,JRS-EAP-Asia_06JAN2023_Public,Government,What are the potential consequences of inaction in addressing climate change mentioned in the document?,"[19516, 9582, 14966, 339, 7267, 19519, 5920, 7770, 19435, 8742]","[19513, 19516]",1,0.5
0.5,JRS-EAP-Asia_06JAN2023_Public,Government,Does the East Asia and Pacific Joint Regional Strategy (JRS) have classified goals?,"[19466, 19530, 19316, 1299, 5463, 19524, 19502, 1375, 16278, 18159]",[19466],1,1.0
0.5,Country_Reports_on_Terrorism_2020,Government,Which Lebanese law enforcement organization worked with external forces to enhance their counterterrorism capabilities?,"[5035, 4985, 1366, 2624, 1450, 5014, 2332, 3452, 14105, 19213]","[4348, 4356]",Not Found,0.0
0.5,FBS_L_27JAN2022_PUBLIC-1,Government,What is the greatest risk to the Department due to inadequate attorney staffing levels?,"[9438, 9435, 9418, 9427, 9432, 9084, 9420, 9423, 9087, 9857]",[9418],3,1.0
0.5,FBS_L_27JAN2022_PUBLIC-1,Government,What is the Bureau's strategy for enhancing its employees' skills?,"[9855, 8849, 8988, 8990, 8743, 8999, 9476, 9412, 8618, 9799]","[9456, 9460]",Not Found,0.0
0.5,FBS_ISN_Public,Government,"How many times does the document mention ""INSSG""?","[8462, 9731, 8939, 8929, 8960, 9751, 9221, 9291, 8924, 8937]","[9288, 9289, 9291, 9292, 9293, 9296, 9298]",8,0.14
0.5,FBS_ISN_Public,Government,What is the main content of the second-to-last page of the document?,"[114, 8112, 6578, 17634, 8111, 6499, 15341, 14228, 8646, 6082]","[9387, 9388, 9389, 9383]",Not Found,0.0
0.5,FBS_INL_Public,Government,What is the title of the document?,"[726, 725, 3, 12, 42, 61, 32, 28, 21, 23]",[9128],Not Found,0.0
0.5,FBS_INL_Public,Government,What is the main focus of INL to mitigate the risks of criminals quickly adopting new methods of synthetic drug production?,"[9159, 18128, 15757, 134, 18157, 17873, 18141, 15733, 15705, 993]",[9159],1,1.0
0.5,FBS_INL_Public,Government,Is disrupting synthetic drug markets one of the objectives of Bureau Goal 1?,"[9158, 9155, 9144, 9143, 9153, 15585, 15799, 9160, 18017, 9159]",[9144],3,1.0
0.5,DOS-FY2023-Agency-Financial-Report-508,Government,On which page does the report present the chart of U.S. Department of State Organization?,"[7908, 6669, 6668, 10170, 7062, 11775, 7113, 17802, 11420, 8670]","[6667, 6669]",2,0.5
0.5,FBS_DS_10JAN2022_PUBLICv2,Government,On which page does the report detail the Bureau Objective 4.2?,"[9039, 10066, 19621, 19423, 19667, 19424, 8871, 9375, 9757, 19338]","[8626, 8630]",Not Found,0.0
0.5,FBS_S_GWI_Public,Government,What essential factors must be considered for S/GWI to foster regular outreach and coordination according to Bureau Objective 4.3?,"[10071, 9383, 10013, 9742, 10058, 10081, 9743, 10045, 8679, 10025]",[10071],1,1.0
0.5,FBS_S_GWI_Public,Government,What is the title of the document?,"[726, 725, 3, 12, 42, 61, 32, 28, 21, 23]",[9990],Not Found,0.0
