lambda_rel,doc_name,domain,question,layout_retrieved,gt,first_hit_rank,recall
0.5,2401.18059v1,Academic paper,"What model is the clustering algorithm of this paper based on, and what presents a challenge to it?","[1512, 2088, 1922, 2087, 2409, 1776, 51, 1872, 2197, 1614]","[2081, 2083]",Not Found,0.0
0.5,2401.18059v1,Academic paper,Write down the pseudo code from appendix that corresponds to step 5 of the tree traversal method,"[2242, 2090, 2245, 11916, 12014, 11982, 1280, 1906, 1333, 2093]","[2080, 2081, 2242, 2091, 2092, 2094]",1,0.17
0.5,2312.10997v5,Academic paper,"In the figure that has a tree shape, what is the name of the branch that has the least leafs?","[2096, 11525, 11523, 11404, 11746, 11463, 11465, 2382, 12056, 11405]",[1836],Not Found,0.0
0.5,2312.10997v5,Academic paper,"In figure 3, how many distinct icons are used?","[11370, 212, 2290, 11152, 197, 266, 392, 202, 1101, 2892]","[1858, 1846]",Not Found,0.0
0.5,2312.10997v5,Academic paper,What is the paper's full title that proposes the method that has a retrieval granularity of phrase?,"[1812, 1887, 2004, 3801, 1814, 1816, 2061, 1813, 2063, 2027]","[1878, 1997, 2014]",Not Found,0.0
0.5,2312.10997v5,Academic paper,"According to table II, which are the datasets that has exactly three methods?","[1833, 1519, 1878, 2112, 1531, 1517, 1910, 2242, 1520, 1526]",[1967],Not Found,0.0
0.5,2312.10997v5,Academic paper,"Which subsection does the section ""AUGMENTATION PROCESS IN RAG"" include?","[1854, 2004, 1846, 1867, 1869, 1878, 1990, 1833, 1931, 1839]","[1937, 1933, 1941]",Not Found,0.0
0.5,2312.10997v5,Academic paper,Which method integrates knowledge into white-box models via directive fine-tuning?,"[1916, 1917, 1928, 1867, 1832, 124, 76, 25, 5410, 1870]","[1916, 1900, 1917, 1902]",1,0.5
0.5,Bergen-Brochure-en-2022-23,Brochure,How many goblets appear in the figure showing Skyskraoeren?,"[7475, 1064, 314, 5541, 8516, 1062, 6025, 11628, 4314, 4530]","[11613, 11623]",Not Found,0.0
0.5,Bergen-Brochure-en-2022-23,Brochure,Which attraction in Bergen is not friendly to people with wheelchair?,"[12073, 11931, 12072, 12069, 12070, 12022, 12068, 11240, 11620, 11237]","[11315, 11314, 11275, 11254]",Not Found,0.0
0.5,Bergen-Brochure-en-2022-23,Brochure,"Which transport is included in ""Norway in a Nutshell"" but not ""Sognefjord in a Nutshell""","[12026, 12023, 12024, 12045, 11548, 11206, 11596, 12027, 11353, 114]",[12029],Not Found,0.0
0.5,Bergen-Brochure-en-2022-23,Brochure,"How many ""WC""s are shown in the last page's map?","[4999, 12190, 4241, 4983, 5226, 12027, 4391, 4073, 4249, 5034]","[12189, 12190]",2,0.5
0.5,379f44022bb27aa53efd5d322c7b57bf,Research report / Introduction,What is the telephone no for The Limes Residential Home?,"[2632, 2628, 2611, 2608, 2610, 2609, 2612, 2670, 5235, 5259]",[2611],3,1.0
0.5,379f44022bb27aa53efd5d322c7b57bf,Research report / Introduction,List the primary questions asked about the services in this report.,"[2645, 3371, 11118, 2646, 8004, 2260, 2227, 35, 386, 10592]","[2689, 2724, 2702, 2735, 2676, 2741, 2713, 2751]",Not Found,0.0
0.5,2311.16502v3,Academic paper,How many samples in MMMU belong to sociology subject?,"[277, 356, 278, 524, 313, 1007, 304, 999, 988, 290]","[272, 277]",1,0.5
0.5,2311.16502v3,Academic paper,"Among all samples belonging to 'Public Health' subject,  how many percentage samples showcased in this paper? Give me a ratio.","[909, 917, 910, 907, 905, 926, 913, 925, 904, 911]","[359, 360, 361, 272, 277]",Not Found,0.0
0.5,2311.16502v3,Academic paper,How many Economics-related error cases fall into the Error Category of Perceptual Error? ,"[654, 524, 1060, 576, 771, 521, 860, 558, 1160, 691]",[362],Not Found,0.0
0.5,2311.16502v3,Academic paper,Tell me all the subfields in Energy & Power subject for this dataset.,"[1153, 1155, 1157, 1162, 277, 1160, 1156, 1161, 1159, 1163]",[1216],Not Found,0.0
0.5,2311.16502v3,Academic paper,"According to this paper,  What's the GPT-4V's performance difference between CS subject and math subject on MMMU datasets? ","[564, 1718, 1097, 310, 311, 1768, 2427, 314, 319, 278]","[353, 354, 356, 357]",Not Found,0.0
0.5,2311.16502v3,Academic paper,How many different icon are shown as different image types in Figure 1?,"[292, 266, 2365, 438, 1213, 1217, 389, 5621, 373, 2333]",[266],2,1.0
0.5,2311.16502v3,Academic paper,How many charts are included in Pages 5-10?,"[8742, 10877, 307, 5966, 4390, 295, 4389, 6445, 6752, 1248]","[323, 295, 307, 311, 318]",3,0.4
0.5,2311.16502v3,Academic paper,"According to this paper, among nice different datasets in Fig 4, which one can reflect the most breadth of knowledge?","[295, 2206, 298, 275, 279, 1479, 332, 1304, 10805, 1339]",[295],1,1.0
0.5,2311.16502v3,Academic paper,List the top-3 error types over 150 annotated GPT-4V errors in Figure 6,"[1023, 832, 1160, 318, 1049, 321, 605, 322, 513, 753]","[322, 326, 327, 307, 310, 316, 318]",4,0.29
0.5,698bba535087fa9a7f9009e172a7f763,Research report / Introduction,What date is mentioned on the second page? Format the date as YYYY-MM,"[9597, 11589, 4526, 12044, 5299, 9596, 9590, 9593, 5736, 5472]",[4560],Not Found,0.0
0.5,698bba535087fa9a7f9009e172a7f763,Research report / Introduction,What is the Email address in this document on the second cover page?,"[11924, 504, 4250, 516, 523, 8091, 4252, 4256, 4263, 8093]",[4559],Not Found,0.0
0.5,698bba535087fa9a7f9009e172a7f763,Research report / Introduction,How many square miles did the Hamilton country covers on year 1882? Return me a rounded integer.,"[4614, 4597, 4617, 4653, 4586, 4621, 4569, 4636, 4594, 4637]","[4592, 4597]",2,0.5
0.5,698bba535087fa9a7f9009e172a7f763,Research report / Introduction,What was the population of the city with the largest font on the map on Page 3 in 1890? Answer in int format,"[5267, 4640, 5273, 5284, 5271, 5266, 4638, 5274, 5270, 4114]","[4640, 4594]",2,0.5
0.5,698bba535087fa9a7f9009e172a7f763,Research report / Introduction,"How many pages does websites address appeared? List all the pages in list format, for example [""p1"",""p2""]","[187, 4078, 4516, 4518, 4488, 4081, 4102, 4080, 4100, 7400]","[4640, 4603, 4621, 4614]",Not Found,0.0
0.5,698bba535087fa9a7f9009e172a7f763,Research report / Introduction,What are the counties mentioned in the document?,"[4618, 4563, 4882, 4579, 4637, 4562, 5721, 4932, 3696, 4627]","[4645, 4562, 4563, 4600, 4606]",2,0.4
0.5,698bba535087fa9a7f9009e172a7f763,Research report / Introduction,How many square miles does the Hamilton country covers according to the document? Give me an appropriate integer.,"[4586, 4636, 4614, 4597, 4617, 4594, 4616, 4620, 4625, 4633]","[4592, 4597]",4,0.5
0.5,698bba535087fa9a7f9009e172a7f763,Research report / Introduction,how many tables are included in the document?,"[6101, 6135, 6137, 6104, 6220, 6286, 6019, 5876, 4572, 4574]","[4640, 4603, 4621, 4614]",Not Found,0.0
0.5,698bba535087fa9a7f9009e172a7f763,Research report / Introduction,"For the city where the first farmers' elevator was located, what's the Population there in 2000?","[5271, 4585, 4627, 4603, 4588, 4640, 4601, 5216, 4639, 5288]","[4640, 4626]",6,0.5
0.5,8e7c4cb542ad160f80fb3d795ada35d8,Research report / Introduction,What percentage of land area was rezoned in the Bronx from 2003-2007?,"[5266, 5216, 5296, 5267, 5263, 5235, 5228, 5320, 5260, 5224]","[5266, 5258]",1,0.5
0.5,8e7c4cb542ad160f80fb3d795ada35d8,Research report / Introduction,What is the residential capacity of Staten Island from 2003 to 2007? Give me an integer.,"[5266, 5240, 5260, 5268, 5263, 5262, 5296, 4878, 5267, 5237]","[5266, 5258]",1,0.5
0.5,8e7c4cb542ad160f80fb3d795ada35d8,Research report / Introduction,What is the first subdivision topic in the title of the Areas for future research?,"[5305, 5304, 3790, 10322, 10321, 11460, 3792, 5301, 3789, 3793]",[5306],Not Found,0.0
0.5,8e7c4cb542ad160f80fb3d795ada35d8,Research report / Introduction,What is the sum of the number of cars in the figures on page 2 and the number of bars in the figures on page 4? Write the answer in int format.,"[1566, 1741, 90, 1552, 612, 502, 1740, 1691, 10243, 1794]","[5225, 5231]",Not Found,0.0
0.5,8e7c4cb542ad160f80fb3d795ada35d8,Research report / Introduction,"List the number of the people in the figure in page 6, the number of buildings in page 14,  and the number of legends in figure A in page 3. Write the answer in the list format, for example, [""1"",""2""]","[11524, 11273, 11522, 12056, 11384, 4640, 11443, 11444, 5270, 11815]","[5226, 5301, 5250]",Not Found,0.0
0.5,91521110100M_4K_UHD_Display_User_Manual_V1.1,Guidebook,"A transmitter operating at a frequency of 500 MHz has a rated maximum output power of 10 W. Using the recommended separation distances between portable and mobile RF communications equipment and the M270TF-XXX / M320TF-XXX, calculate the minimum separation distance required for this transmitter. Write down the answer in float format with 2 decimals.","[5499, 5503, 5497, 5502, 5504, 5496, 5501, 5576, 5571, 5492]",[5503],2,1.0
0.5,91521110100M_4K_UHD_Display_User_Manual_V1.1,Guidebook,"For the users with the safety approval of UL Listed and CSA , what is the second bullet point for safety?","[5520, 5623, 5400, 8727, 11665, 7859, 5574, 10261, 5624, 5905]","[5526, 5527]",Not Found,0.0
0.5,91521110100M_4K_UHD_Display_User_Manual_V1.1,Guidebook,"In the Section Warning and Cautions, what is the subsection name contains a figure of screen in the guidebook?","[5133, 5337, 11142, 5423, 5505, 5411, 5375, 4455, 5532, 11485]","[5560, 5558, 5559]",Not Found,0.0
0.5,91521110100M_4K_UHD_Display_User_Manual_V1.1,Guidebook,"In the table at page 28,  which signal has the least frequency in the guidebook?","[5601, 5597, 5594, 5612, 5609, 5579, 5604, 5580, 5581, 5584]",[5570],Not Found,0.0
0.5,8dfc21ec151fb9d3578fc32d5c4e5df9,Guidebook,"What's the geographic market name for EPS Code AR01?

","[5035, 5034, 3167, 5037, 5038, 4887, 4896, 2935, 5036, 11604]",[4991],Not Found,0.0
0.5,8dfc21ec151fb9d3578fc32d5c4e5df9,Guidebook,"How many geographic markers in Greater Houston, Texas?","[5325, 4989, 4638, 4637, 12189, 5038, 4635, 4266, 6141, 8735]","[4997, 4998]",Not Found,0.0
0.5,8dfc21ec151fb9d3578fc32d5c4e5df9,Guidebook,What is the Word written in Orange box on page 17?,"[4382, 11481, 1041, 6779, 5493, 11749, 11882, 5404, 2298, 2300]",[5171],Not Found,0.0
0.5,8dfc21ec151fb9d3578fc32d5c4e5df9,Guidebook,How many geographic market names are listed under Los Angeles area?,"[5038, 5037, 5039, 3165, 5036, 3090, 6733, 7840, 7843, 5325]","[5037, 5039]",2,1.0
0.5,8dfc21ec151fb9d3578fc32d5c4e5df9,Guidebook,How many geographic markets in Texas belongs to the Major Metropolitan Area?,"[4890, 4897, 4996, 4980, 5000, 4901, 4989, 3167, 4942, 4900]","[4996, 4997, 4998]",3,0.33
0.5,8dfc21ec151fb9d3578fc32d5c4e5df9,Guidebook,How many recorded videos in the Recorded Demonstration section?,"[226, 236, 231, 4861, 4870, 4447, 4868, 229, 4863, 4871]","[4867, 4870, 4873, 4875, 4862]",5,0.2
0.5,8dfc21ec151fb9d3578fc32d5c4e5df9,Guidebook,"In the context of the College Board Search Platform, is market CA03 considered part of the San Francisco Bay Area? Answer 'yes' or 'no'.","[8322, 7676, 5039, 10012, 8324, 2721, 8321, 2117, 7673, 5286]","[5033, 5036]",Not Found,0.0
0.5,8dfc21ec151fb9d3578fc32d5c4e5df9,Guidebook,"Within the geographic market segments defined by the College Board Search platform, which of the two designated areas, CA19 or Covina and West Covina, encompasses a larger geographic region?","[5039, 2999, 6140, 5038, 6139, 9500, 6141, 12190, 3165, 12189]","[5018, 4995, 5039]",1,0.33
0.5,8dfc21ec151fb9d3578fc32d5c4e5df9,Guidebook,"On the left or right side of the screen, can you immediately find information about the percentage of the total available students represented by your chosen search criteria? Answer 'left' or 'right'.","[5165, 5107, 704, 1793, 1852, 11116, 5232, 5154, 951, 1794]",[5171],Not Found,0.0
0.5,3276a5b991c49cf5f9a4af0f7d6fce67,Administration/Industry file,Which officer verify and signed the complaint?,"[4031, 9260, 4726, 4763, 4029, 10228, 3841, 3844, 4773, 2533]",[2605],Not Found,0.0
0.5,3276a5b991c49cf5f9a4af0f7d6fce67,Administration/Industry file,What are the amounts on checks issued to the Mont Blanc company? Enumerate each amount within a list.,"[2582, 2581, 2584, 11167, 2583, 10036, 8454, 2586, 9023, 9795]","[2581, 2582]",1,1.0
0.5,3276a5b991c49cf5f9a4af0f7d6fce67,Administration/Industry file,"what is the CA, Bar no of the report?","[2599, 2601, 12000, 2600, 5617, 11864, 11958, 12002, 11931, 11679]",[2601],2,1.0
0.5,3276a5b991c49cf5f9a4af0f7d6fce67,Administration/Industry file,What is the sum of numbers that are written manually on the page 15 and page 16? Write the answer in the float format.,"[11483, 5617, 6365, 6368, 484, 9200, 4222, 11010, 3828, 3824]","[2600, 2607]",Not Found,0.0
0.5,3276a5b991c49cf5f9a4af0f7d6fce67,Administration/Industry file,How many signatures are appeared on the page 15 and page 16? Write the answer in the float format.,"[2844, 8613, 6367, 5018, 11483, 3628, 3630, 9644, 3624, 4569]","[2605, 2599]",Not Found,0.0
0.5,7c3f6204b3241f142f0f8eb8e1fefe7a,Administration/Industry file,"Which case is related to the statement that ""PIC also never determined if Hanson's qualified immunity defense would overcome her conflicts of interest.""?","[4838, 4811, 4832, 4731, 4750, 4837, 4816, 4728, 4739, 4826]","[4832, 4834, 4835, 4823, 4824]",3,0.2
0.5,7c3f6204b3241f142f0f8eb8e1fefe7a,Administration/Industry file,Who is the defendant of this case?,"[4794, 574, 3740, 4829, 9694, 5624, 4527, 4850, 2559, 8206]",[4667],Not Found,0.0
0.5,936c0e2c2e6c8e0c07c51bfaf7fd0a83,Administration/Industry file,WHAT IS THE LAST YEAR PRESENT IN THE TABULUAR COLUMN?,"[1367, 6772, 5140, 6866, 1490, 2126, 1631, 2341, 1632, 9602]",[5670],Not Found,0.0
0.5,936c0e2c2e6c8e0c07c51bfaf7fd0a83,Administration/Industry file,What is the FEA SRM Service type for Instrumentation and testing?,"[5685, 5696, 5695, 5697, 5698, 5690, 5684, 9706, 1132, 871]","[5684, 5685]",1,1.0
0.5,936c0e2c2e6c8e0c07c51bfaf7fd0a83,Administration/Industry file,Name the list of service specification that comes under test management?,"[5696, 5697, 5695, 3543, 5699, 5688, 5698, 8792, 9987, 5581]","[5696, 5697]",1,1.0
0.5,936c0e2c2e6c8e0c07c51bfaf7fd0a83,Administration/Industry file,What service specifications are associated with the SRM Component of Information Sharing?,"[5697, 5695, 5689, 5696, 5687, 5690, 5686, 5640, 5684, 87]","[5696, 5695]",2,1.0
0.5,936c0e2c2e6c8e0c07c51bfaf7fd0a83,Administration/Industry file,Describe the significant changes of the Risk Management Plan since last year.,"[5706, 9982, 3907, 5707, 5709, 5705, 9993, 5704, 9975, 9989]",[5708],Not Found,0.0
0.5,2405.09818v1,Academic paper,Which figures include line plots in the paper?,"[35, 1705, 1209, 2206, 1691, 1566, 58, 266, 1023, 1793]","[2343, 2344, 2345, 2330, 2331, 2332]",Not Found,0.0
0.5,2405.09818v1,Academic paper,What do the green squares denote in Fig 1?,"[2290, 1698, 253, 2418, 1167, 1697, 5573, 5574, 2307, 1021]",[2290],1,1.0
0.5,2405.09818v1,Academic paper,How many subplots are related to obvious loss spikies?,"[2330, 8810, 8808, 8997, 1593, 9924, 9858, 10038, 9922, 9847]","[2344, 2331]",Not Found,0.0
0.5,2405.09818v1,Academic paper,Does llama-1 apply qknorm? Directly answer 'yse' or 'no',"[2348, 2332, 5610, 2355, 5613, 2342, 2331, 2347, 1066, 2330]",[2355],4,1.0
0.5,2405.09818v1,Academic paper,"At which step, the loss spikes when without QK-norm?","[2332, 2330, 2331, 2346, 2355, 2347, 2343, 2344, 2351, 2345]",[2331],3,1.0
0.5,BRO-GL-MMONEY,Brochure,What is the Account No. of Account 7 in the portfolio overview example?,"[11089, 11086, 11098, 10636, 3760, 5124, 10859, 5116, 3371, 8085]",[11089],1,1.0
0.5,BRO-GL-MMONEY,Brochure,What are the currencies shown in Multiple settlement options?,"[11106, 11102, 11104, 11105, 11103, 8323, 8362, 994, 9005, 1780]",[11100],Not Found,0.0
0.5,BRO-GL-MMONEY,Brochure,How many images are shown in the section of trading capabilities?,"[11096, 11094, 11091, 11093, 11100, 11097, 11095, 11098, 7526, 11092]","[11112, 11093, 11096, 11098, 11100]",1,0.8
0.5,BRO-GL-MMONEY,Brochure,What is the button to click for up-to-the-minute portfolio balances?,"[11094, 11093, 6061, 4096, 5410, 4111, 10828, 84, 1846, 5150]",[11093],2,1.0
0.5,BRO-GL-MMONEY,Brochure,Which type of chart is shown in the what-if analysis?,"[11116, 535, 5974, 5970, 3505, 1690, 1480, 519, 307, 8004]",[11116],1,1.0
0.5,2312.09390v1,Academic paper,"In Figure 1, compared the second subfigure, what is the difference of the first subfigure on supervisor-student relationship?","[1705, 1691, 2421, 1581, 1566, 1593, 500, 1544, 1690, 11950]",[1492],Not Found,0.0
0.5,2312.09390v1,Academic paper,How many subfigures are in Figure 3?,"[11272, 1684, 49, 1308, 8335, 824, 1311, 725, 665, 4182]",[1544],Not Found,0.0
0.5,2312.09390v1,Academic paper,"In Figure 9 including three subfigures, among six different methods, which one is the best?","[1776, 307, 2098, 2100, 1595, 2219, 94, 1512, 2421, 60]","[1593, 1581]",Not Found,0.0
0.5,2310.09158v1,Academic paper,The author mainly conducted experiments on which two tasks?,"[1676, 24, 104, 1565, 1768, 9391, 1551, 1776, 5243, 891]","[31, 38, 30]",Not Found,0.0
0.5,2310.09158v1,Academic paper,Which baseline did the pre-trained Vicuna-13B perform best on MAVEN-ERE?,"[94, 75, 85, 357, 93, 304, 68, 35, 308, 51]","[85, 94]",1,1.0
0.5,2312.04350v3,Academic paper,how many key steps did the author divide causal inference into?,"[1308, 1320, 1301, 1347, 1339, 1333, 1467, 1343, 1480, 1472]",[1273],Not Found,0.0
0.5,2312.04350v3,Academic paper,What subskill does we need to collect the available data?,"[1273, 1409, 1605, 1411, 5771, 1706, 1421, 6397, 1290, 1310]",[1273],1,1.0
0.5,2312.04350v3,Academic paper,What rung is the second ladder of causation refer to?,"[1347, 1289, 1294, 1280, 1276, 1432, 1286, 1287, 1285, 1431]","[1285, 1286, 1288, 1290, 1291]",7,0.4
0.5,2312.04350v3,Academic paper,"According to the definition in the paper, how many directed edges are there in a chain-type causal graph?","[1379, 1428, 1290, 1307, 1417, 1467, 1387, 1333, 1323, 1096]",[1290],3,1.0
0.5,2312.04350v3,Academic paper,Which model performs the best on Cladder?,"[1774, 311, 1464, 1463, 2116, 2109, 51, 2129, 1328, 303]",[1327],Not Found,0.0
0.5,ACTIVISIONBLIZZARD_2019_10K,Financial report,what is the FY2019 fixed asset turnover ratio for Activision Blizzard?,"[5971, 7245, 7244, 6696, 7241, 7368, 7363, 7247, 6615, 6376]","[6401, 6402]",Not Found,0.0
0.5,ACTIVISIONBLIZZARD_2019_10K,Financial report,What is the FY2017 - FY2019 3 year average of capex to revenue ratio for Activision Blizzard?Answer in units of percents and round to one decimal place. ,"[7245, 5974, 6615, 6090, 7244, 6084, 6862, 7247, 5738, 6779]","[6401, 6402, 6405, 6406]",Not Found,0.0
0.5,ACTIVISIONBLIZZARD_2019_10K,Financial report,what is R&D to asset ratio for Activision Blizzard in FY 2019? ,"[3190, 6727, 7377, 6040, 7869, 3193, 6077, 5973, 3483, 6615]","[6401, 6179, 6183, 6186, 6175]",Not Found,0.0
0.5,ACTIVISIONBLIZZARD_2019_10K,Financial report,what is Interest Coverage Ratio for Activsion Blizzard In F2019?,"[7296, 5998, 5800, 7295, 7342, 7267, 5807, 5805, 6615, 7246]","[6401, 6402, 6787, 6786]",Not Found,0.0
0.5,ACTIVISIONBLIZZARD_2019_10K,Financial report,"what value stock does Activsion Blizzard repurchase in FY2019?Answer in USD billion
","[5973, 7250, 6786, 7244, 7243, 5971, 6404, 5974, 6090, 8575]","[5984, 5983]",Not Found,0.0
0.5,AMAZON_2017_10K,Financial report,What is Amazon's FY2017 days payable outstanding (DPO)?Round your answer to two decimal places. ,"[9605, 5656, 3479, 9598, 9592, 9599, 9604, 10077, 7121, 7593]","[8897, 8899, 8903]",Not Found,0.0
0.5,AMAZON_2017_10K,Financial report,what is Amazon's FY2017 Operating Profit Margin Before Depreciation? round your answer to three decimal,"[9474, 9468, 9002, 9668, 9175, 5656, 2985, 8869, 2956, 9387]","[9152, 8897, 9154, 8899, 9155, 9153, 9158]",Not Found,0.0
0.5,AMAZON_2017_10K,Financial report,what is Amazon's FY2017 return on asset ? round your answer to three decimal,"[8139, 1296, 5664, 5656, 10595, 10548, 10589, 10590, 3778, 8850]","[8897, 8899, 8885, 8886]",Not Found,0.0
0.5,AMAZON_2017_10K,Financial report,what is Amazon's FY2017 return on equity? round your answer to three decimal,"[3559, 3557, 7765, 8890, 3314, 7920, 9176, 6402, 8064, 9468]","[8897, 8899, 8903]",Not Found,0.0
0.5,AMAZON_2017_10K,Financial report,what is Amazon's FY2017 effective tax rate? round your answer to three decimal,"[2985, 2956, 2984, 2976, 9784, 3068, 7910, 6192, 6203, 3471]","[8897, 9106, 8899, 9116]",Not Found,0.0
0.5,AMAZON_2017_10K,Financial report,what is Amazon's FY2017 Interest Expense to Average Long-Term Debt Ratio?  round your answer to three decimal,"[10636, 3230, 3507, 3506, 3508, 2954, 9048, 9002, 3511, 9050]","[8897, 8899, 8903]",Not Found,0.0
0.5,AMAZON_2017_10K,Financial report,what is Amazon's FY2017 cash balance to total liability ratio? round your answer to three decimal,"[9206, 10077, 9592, 9469, 7970, 9002, 6615, 9468, 8790, 6627]","[9016, 8903]",Not Found,0.0
0.5,AMAZON_2017_10K,Financial report,what is Amazon's FY2017 debt to ebitda ratio? round your answer to three decimal ,"[6668, 2437, 3062, 9574, 1626, 10796, 4774, 4733, 2482, 4677]","[9152, 8897, 9154, 8899, 9155, 9153, 9158, 9048]",Not Found,0.0
0.5,AMAZON_2017_10K,Financial report,what is the percentage change of  return for allowance from 2016 to  2017? Round your answer to one decimal  ,"[8929, 8842, 8971, 3544, 3352, 8861, 9130, 1273, 9135, 6857]",[8929],1,1.0
0.5,AMAZON_2017_10K,Financial report,what are the components of cost of sales  for Amazon's FY2017?,"[3019, 9106, 3014, 9107, 3020, 3456, 10843, 9810, 9108, 10844]","[8921, 8931]",Not Found,0.0
0.5,AMAZON_2017_10K,Financial report,How do Amazon recognize least cost?,"[9531, 10767, 4772, 8966, 9477, 9474, 1403, 9815, 8815, 8772]",[8978],Not Found,0.0
0.5,AMAZON_2017_10K,Financial report,what amount is liabilities for unredeemed gift cards in FY2017 for Amazon? Answer in billion.,"[9000, 10943, 9010, 8999, 8929, 9470, 10835, 3473, 3404, 9075]","[9000, 8999]",1,1.0
0.5,AMAZON_2017_10K,Financial report,what is depreciation expense on property and equipment in 2017 for Amazon? Answer in billion,"[9025, 3253, 9156, 3167, 9205, 7804, 9158, 9085, 3003, 8650]",[9025],1,1.0
0.5,AMAZON_2017_10K,Financial report,"what is the total amount of  expected future amortization expense of acquired intangible assets as of December 31, 2017 for Amazon? Answer in million","[9044, 3443, 3440, 9053, 6609, 3442, 3313, 3167, 9045, 9019]","[9041, 9045]",9,0.5
0.5,AMAZON_2017_10K,Financial report,"what is the total long-term capital lease obligation related to technology infrastructure, and buildings? Answer in million","[9061, 8787, 8811, 8786, 7715, 7708, 3465, 9072, 8810, 8827]",[9062],Not Found,0.0
0.5,ADOBE_2015_10K,Financial report,what is the FY2015 operating cash flow ratio for Adobe?,"[3003, 3036, 3235, 3040, 8785, 5987, 3236, 3143, 7925, 9594]","[8017, 8036, 8039]",Not Found,0.0
0.5,ADOBE_2015_10K,Financial report,what is roa for ADBE in FY2015?,"[3507, 2447, 3601, 6283, 3508, 1843, 3773, 2032, 3041, 6072]","[8017, 8025]",Not Found,0.0
0.5,ADOBE_2015_10K,Financial report,What is Cash Flow to Total Debt Ratio for ADBE In FY2015?,"[3243, 3242, 8855, 3235, 3003, 7926, 3250, 3586, 3241, 8017]","[8399, 8039, 8036, 8407]",Not Found,0.0
0.5,ADOBE_2015_10K,Financial report,what channel  is the majority of ADBE product sold by in FY2015?,"[8025, 9387, 8633, 3704, 9388, 7518, 5794, 5683, 6599, 10043]",[7549],Not Found,0.0
0.5,BESTBUY_2023_10K,Financial report,"what is the change of  Best Buy's gross margins change from FY2022 to FY2021? Answer in percentage terms, round to 2 decimal places.","[9474, 10568, 10578, 10535, 10573, 10536, 10580, 10579, 10655, 10570]","[10737, 10738]",Not Found,0.0
0.5,BESTBUY_2023_10K,Financial report,"Among operations, investing, and financing activities, which brought in the most (or lost the least) cash flow for Best Buy in FY2022?","[10716, 10717, 10740, 10535, 10536, 7925, 9010, 8039, 10487, 3234]",[10740],3,1.0
0.5,BESTBUY_2023_10K,Financial report,"what is Return on Capital Employed for the fiscal year ending January 28, 2023? round your answer to three decimal places ","[11042, 10599, 10740, 10738, 10739, 6207, 10737, 9589, 2853, 3228]","[10568, 10737, 10562]",7,0.33
0.5,BESTBUY_2023_10K,Financial report,"what is After-tax Return on Average Equity  for the fiscal year ending January 28, 2023? round your answer to three decimal places","[3230, 10741, 8905, 10813, 10739, 6405, 3314, 10737, 2844, 6401]","[10737, 10738]",8,0.5
0.5,BESTBUY_2023_10K,Financial report,"What is Interest to Average Total Debt for the fiscal year ending January 28, 2023? Answer in percentage term, round to three decimal places","[3230, 10740, 10900, 10737, 10739, 10738, 10886, 5273, 10907, 9048]","[10737, 10738]",4,1.0
